aX,aY,aZ,gX,gY,gZ
-0.441,-0.212,0.907,-13.489,15.015,19.653
-0.436,-0.219,0.910,-14.221,17.395,21.545
-0.427,-0.228,0.900,-13.550,18.494,24.353
-0.411,-0.235,0.882,-10.925,18.433,27.832
-0.410,-0.257,0.891,-10.620,17.639,31.738
-0.412,-0.292,0.901,-12.024,17.761,33.691
-0.407,-0.302,0.928,-12.939,17.029,36.377
-0.402,-0.319,0.930,-12.573,15.625,41.565
-0.392,-0.304,0.944,-13.184,13.733,44.739
-0.379,-0.290,0.943,-14.648,12.268,48.584
-0.361,-0.280,0.951,-14.954,13.000,50.842
-0.351,-0.266,0.969,-16.846,11.841,51.453
-0.343,-0.248,0.970,-16.357,10.437,51.941
-0.333,-0.229,0.948,-16.113,9.949,53.589
-0.326,-0.243,0.921,-16.663,8.728,55.603
-0.325,-0.194,0.897,-17.700,7.080,53.406
-0.304,-0.177,0.858,-9.827,7.568,52.673
-0.296,-0.155,0.857,-6.897,6.226,52.368
-0.282,-0.148,0.828,-6.226,1.526,53.101
-0.255,-0.155,0.798,-5.493,-1.709,53.589
-0.237,-0.162,0.790,-3.845,-5.371,53.467
-0.226,-0.166,0.793,-1.282,-11.475,54.565
-0.226,-0.172,0.830,2.075,-15.320,55.664
-0.220,-0.180,0.867,5.249,-17.639,57.617
-0.210,-0.188,0.874,5.798,-18.005,59.753
-0.201,-0.200,0.865,5.188,-18.188,61.401
-0.194,-0.202,0.861,4.028,-18.372,61.951
-0.186,-0.218,0.860,2.075,-18.372,63.354
-0.179,-0.224,0.867,1.282,-19.165,64.026
-0.167,-0.218,0.868,0.305,-18.982,64.636
-0.142,-0.212,0.839,-0.183,-19.287,64.697
-0.121,-0.216,0.830,1.770,-21.423,64.026
-0.104,-0.222,0.817,2.075,-24.170,63.110
-0.098,-0.246,0.819,0.916,-25.024,62.622
-0.099,-0.273,0.840,-1.038,-24.231,62.012
-0.102,-0.273,0.868,-4.333,-22.827,61.584
-0.098,-0.262,0.905,-6.958,-19.104,62.744
-0.081,-0.240,0.917,-9.705,-15.869,63.477
-0.051,-0.219,0.902,-13.672,-11.536,62.378
-0.036,-0.211,0.891,-14.282,-11.597,60.791
-0.027,-0.213,0.908,-12.146,-13.733,58.899
-0.019,-0.223,0.928,-9.521,-14.771,57.556
-0.019,-0.227,0.958,-7.019,-15.320,55.969
-0.021,-0.243,0.961,-5.432,-15.015,54.993
-0.024,-0.270,0.952,-7.141,-12.390,53.528
-0.029,-0.280,0.934,-10.376,-10.986,51.880
-0.024,-0.274,0.923,-11.292,-8.423,54.260
-0.021,-0.292,0.902,-10.254,-6.958,58.472
-0.012,-0.282,0.887,-12.634,-7.324,58.838
0.000,-0.256,0.879,-14.526,-7.324,58.716
0.004,-0.231,0.890,-14.771,-7.629,58.289
0.000,-0.220,0.899,-15.076,-8.301,56.580
-0.002,-0.219,0.911,-14.587,-8.667,54.626
-0.005,-0.217,0.929,-12.634,-9.338,52.490
0.005,-0.200,0.918,-10.864,-8.423,51.147
0.005,-0.196,0.908,-8.545,-7.751,49.011
0.000,-0.188,0.904,-7.263,-7.507,45.837
-0.002,-0.181,0.899,-6.958,-8.423,42.664
-0.003,-0.176,0.891,-4.089,-9.216,40.894
-0.002,-0.182,0.882,-4.395,-8.667,38.391
0.008,-0.181,0.867,-5.737,-8.789,35.461
0.016,-0.173,0.861,-4.639,-9.399,32.349
0.013,-0.181,0.879,-1.953,-9.705,29.907
0.003,-0.202,0.906,0.549,-9.888,28.381
-0.006,-0.242,0.913,-0.305,-9.277,27.405
-0.011,-0.277,0.911,-3.357,-7.385,26.917
-0.003,-0.281,0.907,-9.033,-4.639,26.855
0.011,-0.273,0.891,-14.221,-2.808,27.832
0.021,-0.261,0.884,-15.747,-3.052,28.198
0.021,-0.253,0.903,-15.808,-4.272,27.649
0.017,-0.224,0.927,-16.235,-6.226,24.109
0.016,-0.212,0.925,-14.954,-5.676,25.696
0.021,-0.205,0.916,-9.644,-6.104,26.123

1.634,-0.679,1.229,31.616,-7.935,-53.467
1.577,-0.634,1.375,48.889,5.310,-64.575
1.446,-0.604,1.443,65.125,12.512,-76.355
1.367,-0.600,1.337,68.909,15.198,-88.135
1.199,-0.680,1.123,55.054,9.399,-97.290
0.940,-0.704,1.000,41.504,1.648,-112.183
0.724,-0.673,0.879,20.874,-10.071,-119.873
0.409,-0.580,0.771,-4.456,-15.259,-131.653
0.120,-0.463,0.687,-34.668,-3.906,-155.884
-0.156,-0.244,0.645,-60.486,9.705,-175.659
-0.424,-0.168,0.542,-64.087,11.780,-186.157
-0.584,-0.044,0.456,-59.875,13.611,-197.510
-0.719,-0.048,0.379,-48.340,6.592,-201.111
-0.810,-0.096,0.347,-23.376,-2.441,-199.707
-0.863,-0.171,0.358,-8.972,-6.836,-192.261
-0.968,-0.363,0.421,15.686,-16.113,-175.903
-1.030,-0.465,0.551,20.691,-20.081,-163.208
-1.117,-0.509,0.750,11.353,-15.015,-149.658
-1.109,-0.462,0.962,6.165,-2.258,-133.057
-1.075,-0.369,1.076,6.775,10.315,-116.699
-1.076,-0.315,1.129,7.507,21.118,-102.600
-1.074,-0.300,1.164,6.958,30.823,-92.590
-1.078,-0.272,1.157,4.089,43.152,-86.914
-1.057,-0.239,1.070,4.272,52.307,-78.064
-0.989,-0.240,0.912,7.141,55.908,-64.331
-0.940,-0.245,0.718,5.981,52.917,-50.049
-0.924,-0.282,0.664,7.263,47.913,-38.818
-0.932,-0.316,0.666,5.615,40.039,-25.574
-0.890,-0.296,0.705,-1.099,34.302,-18.372
-0.805,-0.234,0.765,-6.531,31.494,-10.681
-0.729,-0.164,0.810,-6.287,24.963,-2.991
-0.646,-0.097,0.838,-4.639,21.545,-1.160
-0.575,-0.135,0.846,-1.465,18.738,2.014
-0.523,-0.134,0.904,3.235,17.090,4.395
-0.480,-0.143,0.959,7.446,15.442,7.446
-0.442,-0.147,1.010,10.254,14.465,9.644
-0.422,-0.128,1.021,11.902,12.939,13.977
-0.385,-0.209,0.996,10.559,15.198,16.907
-0.369,-0.192,0.983,6.348,16.968,14.221
-0.341,-0.200,0.932,1.465,18.616,17.151
-0.309,-0.187,0.902,-0.183,16.785,20.203
-0.311,-0.219,0.874,-1.831,13.000,23.682
-0.304,-0.186,0.855,-9.705,9.094,22.644
-0.270,-0.199,0.846,-11.841,10.620,22.888
-0.251,-0.181,0.830,-13.611,5.005,21.423
-0.237,-0.172,0.844,-13.611,-0.610,20.142
-0.240,-0.180,0.855,-13.245,-2.686,19.226
-0.252,-0.195,0.884,-11.230,-4.211,19.653
-0.245,-0.204,0.907,-10.498,-7.202,20.691
-0.270,-0.239,0.902,-8.606,-8.057,24.597
-0.271,-0.239,0.928,-10.742,-7.080,26.306
-0.277,-0.242,0.944,-11.353,-7.874,28.748
-0.269,-0.250,0.963,-10.498,-8.850,31.067
-0.288,-0.264,0.947,-6.653,-11.536,32.104
-0.292,-0.264,0.934,-6.165,-10.864,32.104
-0.290,-0.287,0.908,-4.456,-12.085,34.485
-0.290,-0.291,0.875,-3.357,-13.428,35.950
-0.279,-0.274,0.836,-0.916,-19.897,39.795
-0.284,-0.286,0.793,-2.747,-22.522,38.513
-0.283,-0.274,0.789,-5.676,-21.973,38.574
-0.281,-0.251,0.777,-6.409,-24.414,39.185
-0.281,-0.237,0.801,-4.761,-24.597,41.565
-0.265,-0.217,0.818,-0.610,-26.855,45.959
-0.248,-0.211,0.836,1.160,-27.039,45.044
-0.249,-0.185,0.867,-2.136,-26.184,44.250
-0.234,-0.205,0.893,-3.174,-23.560,52.124
-0.226,-0.193,0.911,-7.019,-23.743,48.889
-0.201,-0.179,0.875,2.075,-26.794,53.040
-0.197,-0.216,0.878,2.747,-26.184,54.138
-0.179,-0.198,0.888,1.892,-25.635,55.420
-0.164,-0.237,0.892,3.723,-25.635,58.899
-0.148,-0.242,0.896,-0.977,-21.790,58.411
-0.121,-0.246,0.886,-4.272,-19.592,60.120
-0.094,-0.246,0.882,-4.700,-20.935,62.622
-0.072,-0.254,0.889,-4.333,-19.958,63.416
-0.057,-0.252,0.898,-6.348,-19.653,60.669
-0.039,-0.229,0.908,-7.263,-18.860,59.631
-0.040,-0.219,0.932,-5.920,-19.897,59.204
-0.028,-0.213,0.924,-7.507,-18.616,59.265
-0.024,-0.222,0.917,-8.240,-17.334,58.655
-0.016,-0.214,0.917,-6.470,-17.090,57.739
0.001,-0.217,0.908,-3.723,-17.090,58.167
0.023,-0.218,0.911,-3.845,-16.357,57.129
0.019,-0.228,0.913,-4.089,-16.602,56.458
0.006,-0.248,0.925,-0.305,-17.090,54.993
-0.002,-0.236,0.944,1.526,-14.709,52.979
0.014,-0.264,0.954,2.014,-14.160,52.673
0.001,-0.260,0.938,3.296,-15.137,54.993
0.008,-0.231,0.932,0.183,-11.719,50.293
0.020,-0.218,0.916,-1.038,-10.498,50.720
0.024,-0.210,0.903,-2.808,-10.376,49.316
0.021,-0.203,0.910,-2.625,-11.230,47.607
0.023,-0.201,0.917,-0.916,-11.169,46.387
0.025,-0.201,0.900,-1.404,-10.437,44.861
0.030,-0.196,0.888,-1.404,-10.559,42.664
0.029,-0.193,0.889,0.671,-11.292,40.405
0.029,-0.196,0.888,1.831,-12.024,39.185
0.023,-0.200,0.878,1.526,-12.634,37.415
0.018,-0.203,0.863,0.488,-12.695,36.133
0.013,-0.207,0.854,-2.319,-12.390,35.217
0.006,-0.188,0.847,-3.967,-12.451,34.302
-0.009,-0.176,0.850,-6.287,-12.207,33.936
-0.011,-0.165,0.848,-8.057,-11.475,33.691
-0.017,-0.166,0.840,-9.033,-11.719,32.959
-0.015,-0.173,0.860,-8.667,-11.780,31.799
-0.016,-0.179,0.892,-8.057,-12.329,30.396
-0.021,-0.209,0.908,-7.141,-13.367,29.663
-0.033,-0.229,0.924,-8.850,-11.414,27.466
-0.040,-0.228,0.924,-10.254,-8.728,26.733
-0.037,-0.244,0.917,-9.460,-6.958,28.076
-0.032,-0.238,0.908,-12.756,-5.859,26.489
-0.019,-0.227,0.889,-14.221,-5.249,27.283
-0.014,-0.234,0.887,-11.658,-5.737,28.503
-0.019,-0.234,0.894,-10.376,-7.141,28.381
-0.007,-0.220,0.877,-10.742,-6.653,28.625
0.007,-0.208,0.857,-10.010,-6.958,28.992
0.013,-0.196,0.854,-7.751,-7.446,28.442
0.023,-0.189,0.845,-6.165,-9.521,26.428
0.015,-0.181,0.854,-3.418,-10.681,23.560

1.841,-0.968,0.876,57.861,4.395,-0.488
1.917,-0.944,0.908,53.406,0.732,-23.682
1.883,-0.949,1.129,38.391,-1.221,-55.725
1.770,-0.931,1.359,18.616,13.306,-68.848
1.686,-0.770,1.443,7.446,29.358,-74.463
1.630,-0.513,1.329,9.827,45.288,-81.421
1.515,-0.264,1.190,16.663,54.932,-101.929
1.292,-0.175,1.151,20.630,47.668,-125.854
1.011,-0.223,1.110,20.264,40.649,-147.522
0.737,-0.270,0.907,19.897,26.672,-168.701
0.449,-0.310,0.617,22.217,13.611,-190.430
0.039,-0.437,0.446,30.273,0.305,-200.134
-0.384,-0.593,0.502,25.208,-2.747,-204.712
-0.700,-0.628,0.611,-1.404,6.348,-204.834
-0.898,-0.624,0.651,-27.100,16.602,-197.754
-1.010,-0.545,0.652,-27.649,25.269,-188.293
-1.048,-0.514,0.584,-9.460,23.315,-172.913
-1.075,-0.558,0.546,11.047,19.531,-157.715
-1.080,-0.590,0.576,16.174,16.113,-148.926
-1.063,-0.605,0.599,12.207,10.437,-136.230
-1.024,-0.596,0.648,10.864,8.301,-120.605
-0.949,-0.513,0.716,13.000,5.615,-106.079
-0.865,-0.462,0.775,12.512,6.409,-94.910
-0.813,-0.369,0.886,7.385,8.850,-93.811
-0.779,-0.306,0.918,8.911,11.047,-88.806
-0.743,-0.259,0.896,9.705,15.076,-85.205
-0.745,-0.235,0.864,9.338,19.165,-82.581
-0.756,-0.210,0.848,3.662,22.705,-77.515
-0.752,-0.172,0.853,-4.822,25.452,-71.777
-0.767,-0.144,0.899,-9.583,27.100,-64.941
-0.759,-0.127,0.906,-11.230,30.090,-56.519
-0.732,-0.100,0.862,-10.132,28.320,-50.354
-0.688,-0.085,0.758,-7.629,20.996,-42.969
-0.686,-0.098,0.728,0.916,13.672,-37.476
-0.719,-0.142,0.763,9.399,8.362,-30.273
-0.734,-0.201,0.760,11.292,5.432,-21.240
-0.731,-0.241,0.721,11.536,2.625,-10.193
-0.698,-0.237,0.697,3.662,2.136,-3.662
-0.668,-0.244,0.686,-2.258,1.648,5.615
-0.653,-0.239,0.737,-3.601,-1.099,11.108
-0.646,-0.244,0.800,-4.272,-2.625,16.113
-0.615,-0.254,0.824,-5.859,-3.052,20.386
-0.591,-0.238,0.868,-5.005,-2.869,23.132
-0.558,-0.223,0.892,-3.845,-1.587,26.611
-0.530,-0.214,0.879,-3.235,-0.244,29.053
-0.502,-0.215,0.885,-3.540,1.526,30.579
-0.479,-0.210,0.895,-2.441,2.197,32.715
-0.444,-0.213,0.900,-1.709,3.662,34.851
-0.415,-0.225,0.895,-1.648,5.676,36.743
-0.386,-0.239,0.894,0.183,7.141,38.696
-0.359,-0.243,0.875,-5.859,9.888,39.124
-0.337,-0.255,0.843,-7.080,9.766,41.016
-0.308,-0.250,0.834,-2.686,7.751,44.128
-0.284,-0.226,0.859,-1.282,6.409,46.936
-0.275,-0.266,0.886,0.183,4.333,48.645
-0.276,-0.226,0.936,-2.930,2.808,45.471
-0.266,-0.237,0.957,-2.197,3.540,48.218
-0.251,-0.227,0.962,-0.488,4.578,49.133
-0.238,-0.221,0.960,0.000,6.226,48.828
-0.232,-0.214,0.946,0.610,7.568,47.241
-0.219,-0.225,0.909,1.892,6.531,45.593
-0.219,-0.235,0.882,4.211,2.441,44.250
-0.234,-0.261,0.845,8.301,-0.488,47.668
-0.236,-0.278,0.857,4.822,-2.258,48.157
-0.232,-0.288,0.857,-0.671,-3.052,51.331
-0.230,-0.309,0.881,-3.296,-3.662,53.467
-0.243,-0.286,0.956,-3.052,-2.380,55.359
-0.233,-0.277,0.976,-5.920,-1.831,59.509
-0.225,-0.272,0.961,-6.470,-1.404,60.181
-0.181,-0.232,0.936,-9.155,-0.793,58.044
-0.185,-0.210,0.929,-6.531,-5.432,55.969
-0.179,-0.239,0.895,-0.244,-9.644,54.993
-0.176,-0.222,0.897,1.404,-12.634,53.467
-0.179,-0.238,0.893,2.625,-14.343,53.345
-0.177,-0.237,0.896,3.662,-18.494,50.354
-0.181,-0.227,0.884,3.723,-20.691,49.316
-0.161,-0.238,0.878,0.366,-18.799,48.462
-0.157,-0.229,0.898,0.122,-19.043,49.866
-0.152,-0.235,0.901,1.343,-21.057,49.561
-0.148,-0.254,0.889,-2.197,-19.287,49.011
-0.141,-0.249,0.863,-5.249,-15.076,49.805
-0.128,-0.252,0.822,-6.592,-13.977,52.002
-0.128,-0.241,0.796,-6.836,-15.137,53.345
-0.132,-0.245,0.791,-5.859,-16.357,54.810
-0.126,-0.248,0.806,-9.460,-17.517,54.993
-0.117,-0.229,0.829,-11.780,-18.311,57.007
-0.100,-0.226,0.852,-11.230,-19.958,57.068
-0.116,-0.222,0.906,-9.094,-21.301,54.077
-0.081,-0.198,0.941,-3.418,-19.165,49.255
-0.080,-0.210,0.960,-0.122,-17.883,52.002
-0.056,-0.197,0.936,-1.770,-16.907,50.354
-0.043,-0.188,0.928,-1.099,-17.700,47.119
-0.035,-0.194,0.930,-1.099,-17.944,43.457
-0.043,-0.208,0.934,-0.793,-17.700,41.321
-0.038,-0.213,0.926,0.244,-17.517,39.673
-0.025,-0.197,0.917,-0.244,-17.517,37.903
-0.024,-0.186,0.896,-1.038,-18.616,40.955
-0.023,-0.170,0.865,-0.183,-19.714,42.419
-0.026,-0.162,0.860,1.343,-20.691,42.297
-0.032,-0.156,0.864,2.197,-21.301,42.175
-0.036,-0.162,0.850,1.343,-20.996,41.870
-0.030,-0.163,0.855,-0.488,-20.874,41.016
-0.022,-0.159,0.865,-1.831,-20.874,40.710
-0.013,-0.158,0.891,-1.221,-20.264,40.222
-0.011,-0.157,0.925,0.183,-18.738,39.978
-0.008,-0.157,0.940,-0.427,-17.090,38.330
-0.005,-0.159,0.945,-1.160,-15.808,36.621
-0.007,-0.161,0.949,-2.563,-14.648,35.461
-0.006,-0.160,0.937,-3.479,-13.550,34.180
-0.006,-0.156,0.935,-2.625,-11.292,33.325
-0.009,-0.166,0.926,-1.465,-10.925,32.959
-0.012,-0.179,0.907,-1.099,-9.399,32.471
-0.018,-0.196,0.878,-4.211,-7.385,30.884
-0.020,-0.194,0.851,-7.507,-7.874,30.273
-0.025,-0.204,0.825,-8.240,-8.850,32.898
-0.031,-0.210,0.826,-7.507,-10.437,34.485
-0.031,-0.198,0.850,-8.362,-11.902,35.217
-0.028,-0.180,0.875,-10.254,-11.841,33.936
-0.029,-0.176,0.888,-11.292,-11.047,32.898

1.696,-0.641,1.207,-4.578,-20.142,-11.719
1.752,-0.682,1.400,15.198,-15.076,-10.864
1.809,-0.803,1.641,50.964,5.066,-9.460
1.765,-0.853,1.649,54.626,33.020,-28.320
1.677,-0.805,1.338,49.438,53.894,-48.035
1.533,-0.718,1.021,59.692,53.162,-71.106
1.260,-0.641,0.823,69.580,29.785,-93.140
0.876,-0.533,0.638,80.811,-0.854,-125.366
0.501,-0.414,0.568,88.989,-7.568,-158.264
0.195,-0.292,0.504,85.144,-6.165,-181.396
-0.072,-0.292,0.410,64.819,-0.427,-191.711
-0.296,-0.294,0.232,39.551,-0.916,-203.796
-0.491,-0.325,0.106,26.550,-4.761,-206.299
-0.637,-0.342,0.147,13.794,-14.160,-208.130
-0.756,-0.317,0.256,4.517,-23.315,-194.214
-0.861,-0.333,0.452,-1.892,-20.203,-175.049
-0.855,-0.287,0.615,-15.381,-14.099,-161.438
-0.830,-0.270,0.766,-26.550,-9.705,-151.489
-0.771,-0.256,0.852,-40.222,-3.174,-148.743
-0.788,-0.253,0.966,-47.607,-2.075,-143.555
-0.799,-0.266,1.016,-41.016,0.854,-139.038
-0.849,-0.224,0.994,-32.532,-1.892,-134.888
-0.917,-0.250,0.970,-19.592,-4.822,-121.704
-1.007,-0.293,0.921,-9.521,-7.385,-108.215
-1.066,-0.304,0.862,-8.301,-12.451,-97.961
-1.127,-0.354,0.847,-10.071,-14.465,-85.632
-1.155,-0.377,0.864,-9.460,-13.733,-72.693
-1.145,-0.360,0.890,-11.780,-9.521,-59.265
-1.109,-0.371,0.890,-6.165,-7.324,-42.908
-1.038,-0.350,0.951,-1.343,-1.465,-32.593
-0.924,-0.313,0.978,-14.526,7.690,-27.344
-0.832,-0.303,0.991,-22.705,9.460,-20.508
-0.760,-0.301,1.030,-20.874,10.864,-12.268
-0.698,-0.332,1.067,-14.954,14.404,-1.831
-0.640,-0.332,1.101,-10.925,18.188,7.080
-0.573,-0.303,1.108,-11.841,22.034,14.099
-0.509,-0.261,1.104,-12.817,26.245,19.287
-0.449,-0.215,1.099,-11.963,28.870,24.231
-0.396,-0.209,1.066,-14.038,31.006,28.259
-0.341,-0.176,1.037,-16.052,32.654,27.893
-0.292,-0.157,1.002,-14.221,32.776,29.297
-0.255,-0.145,0.961,-14.404,31.616,28.137
-0.224,-0.130,0.927,-14.465,29.297,24.780
-0.204,-0.121,0.895,-15.137,25.452,20.203
-0.189,-0.108,0.851,-14.771,21.729,18.250
-0.167,-0.126,0.811,-12.390,17.578,16.541
-0.166,-0.120,0.801,-7.935,11.108,15.076
-0.163,-0.152,0.812,-3.723,7.385,19.897
-0.170,-0.189,0.858,0.061,2.686,23.193
-0.183,-0.217,0.915,2.258,0.610,26.123
-0.204,-0.245,0.970,3.601,2.075,28.564
-0.219,-0.243,1.030,5.981,5.066,33.264
-0.236,-0.261,1.036,6.714,9.460,37.048
-0.246,-0.276,1.009,6.348,14.648,38.940
-0.246,-0.289,0.960,7.202,16.113,39.673
-0.258,-0.285,0.912,7.690,15.320,38.635
-0.280,-0.267,0.878,8.972,11.902,38.330
-0.279,-0.308,0.817,10.864,8.484,42.542
-0.300,-0.319,0.767,3.845,7.935,42.786
-0.312,-0.335,0.740,3.845,6.470,45.166
-0.296,-0.345,0.730,6.165,4.944,47.424
-0.300,-0.344,0.786,7.751,2.075,52.124
-0.279,-0.322,0.820,7.385,0.000,58.167
-0.264,-0.314,0.863,8.057,0.122,62.500
-0.246,-0.287,0.899,9.521,0.793,65.735
-0.212,-0.263,0.928,12.756,0.183,68.665
-0.198,-0.208,0.925,17.822,-7.141,69.214
-0.188,-0.271,0.893,22.278,-12.512,77.332
-0.158,-0.234,0.847,13.611,-10.742,69.214
-0.130,-0.236,0.812,8.179,-11.230,67.383
-0.110,-0.229,0.814,0.305,-12.939,66.223
-0.099,-0.234,0.836,-9.216,-14.465,66.101
-0.120,-0.238,0.797,-7.385,-15.808,70.129
-0.116,-0.252,0.826,-7.874,-11.230,69.031
-0.104,-0.248,0.858,-14.587,-9.033,70.129
-0.088,-0.227,0.875,-20.569,-9.216,70.679
-0.075,-0.206,0.899,-23.865,-11.047,70.435
-0.061,-0.175,0.896,-28.381,-12.573,69.031
-0.042,-0.166,0.901,-28.015,-14.160,67.749
-0.026,-0.164,0.917,-24.048,-17.212,65.552
-0.025,-0.114,0.952,-20.447,-21.912,62.744
-0.005,-0.194,0.931,-10.986,-23.926,65.674
-0.014,-0.182,0.954,-11.963,-22.034,56.213
-0.015,-0.210,0.933,-12.695,-21.667,53.162
-0.004,-0.208,0.902,-13.550,-22.278,50.537
0.019,-0.210,0.877,-15.015,-23.621,49.866
0.022,-0.192,0.871,-8.484,-29.114,53.650
0.038,-0.236,0.878,-4.028,-30.090,51.819
0.008,-0.255,0.914,-4.211,-30.212,50.415
0.003,-0.286,0.958,-5.676,-25.574,49.011
0.000,-0.317,0.973,-4.883,-21.423,52.124
0.029,-0.285,0.944,-10.193,-18.066,48.706
0.046,-0.274,0.917,-12.146,-16.846,46.692
0.048,-0.264,0.938,-8.789,-18.799,43.945
0.037,-0.262,0.954,-5.249,-23.437,40.955
0.047,-0.250,0.935,-1.831,-23.804,39.185
0.039,-0.257,0.912,-3.174,-21.973,36.499
0.025,-0.261,0.891,-4.944,-21.790,33.569
0.009,-0.252,0.894,-4.089,-23.193,31.372
0.007,-0.234,0.887,-4.639,-22.949,30.701
0.003,-0.229,0.877,-3.906,-22.522,30.212
-0.002,-0.232,0.872,-2.869,-22.522,29.419
-0.015,-0.245,0.866,-3.662,-22.522,28.687
-0.025,-0.251,0.861,-4.578,-20.935,28.564
-0.030,-0.249,0.854,-5.371,-19.836,28.748
-0.019,-0.244,0.844,-6.348,-19.592,28.076
-0.018,-0.229,0.842,-5.249,-19.836,27.344
-0.016,-0.224,0.837,-2.197,-19.958,27.710
-0.021,-0.226,0.838,-0.488,-19.104,27.222
-0.021,-0.234,0.848,-0.610,-19.287,26.978
-0.027,-0.222,0.876,-0.732,-18.066,27.222
-0.032,-0.208,0.893,-1.099,-15.625,28.076
-0.032,-0.200,0.884,-2.502,-12.756,28.809
-0.026,-0.196,0.877,-2.319,-11.780,28.625
-0.025,-0.192,0.877,-1.526,-10.864,28.870
-0.027,-0.203,0.883,0.183,-10.742,29.663
-0.031,-0.217,0.890,1.587,-9.949,30.151
-0.039,-0.229,0.900,0.671,-9.766,29.968
-0.035,-0.234,0.901,-1.892,-9.399,29.236

1.356,-0.739,1.518,32.837,93.018,-66.467
1.363,-0.663,1.384,35.278,111.694,-74.890
1.344,-0.647,1.203,43.762,117.065,-82.581
1.294,-0.630,0.938,52.368,104.126,-96.252
1.149,-0.605,0.648,70.068,67.749,-112.122
0.934,-0.594,0.406,94.543,22.583,-124.756
0.553,-0.622,0.330,106.812,-15.869,-140.015
0.137,-0.625,0.357,88.562,-34.851,-155.518
-0.224,-0.537,0.436,40.649,-31.860,-173.218
-0.453,-0.381,0.474,-10.986,-17.029,-189.148
-0.606,-0.253,0.430,-38.818,-3.784,-203.064
-0.709,-0.179,0.440,-42.236,2.197,-214.539
-0.797,-0.231,0.493,-19.226,3.235,-209.106
-0.867,-0.321,0.573,5.493,-0.977,-200.073
-0.901,-0.377,0.648,19.287,0.000,-189.331
-0.914,-0.373,0.714,21.118,2.991,-177.979
-0.964,-0.308,0.699,17.639,2.930,-165.527
-1.034,-0.229,0.687,8.423,1.282,-152.161
-1.138,-0.206,0.763,-3.235,-1.831,-138.428
-1.223,-0.158,0.861,-17.761,1.160,-125.366
-1.260,-0.131,0.872,-31.494,6.653,-112.000
-1.259,-0.132,0.827,-31.982,11.780,-97.595
-1.226,-0.151,0.770,-26.917,15.076,-85.693
-1.168,-0.211,0.718,-21.973,13.794,-74.280
-1.117,-0.269,0.747,-17.578,7.812,-65.735
-1.070,-0.338,0.814,-13.306,2.808,-55.420
-1.000,-0.390,0.854,-13.367,-0.854,-46.143
-0.969,-0.411,0.858,-13.489,-3.845,-42.480
-0.876,-0.418,0.884,-12.878,-6.348,-32.471
-0.828,-0.420,0.940,-13.245,-6.836,-18.311
-0.778,-0.391,0.989,-12.634,-5.798,-5.737
-0.705,-0.347,1.010,-12.939,-3.174,5.066
-0.632,-0.298,1.031,-12.085,-1.465,12.756
-0.576,-0.252,1.059,-9.155,-0.916,18.616
-0.530,-0.223,1.066,-7.080,0.610,23.376
-0.492,-0.190,1.077,-6.531,5.127,26.123
-0.455,-0.168,1.061,-7.263,10.254,28.625
-0.413,-0.157,1.009,-6.775,13.062,31.250
-0.376,-0.143,0.969,-4.944,13.916,31.067
-0.352,-0.155,0.905,-3.906,15.076,31.738
-0.333,-0.153,0.846,-6.226,12.146,29.419
-0.331,-0.174,0.804,-7.996,9.521,31.189
-0.307,-0.190,0.763,-6.409,7.690,31.616
-0.293,-0.205,0.755,-4.883,4.272,33.447
-0.276,-0.224,0.764,-6.042,1.770,35.950
-0.254,-0.242,0.796,-5.798,0.793,38.513
-0.243,-0.276,0.854,-4.272,-0.061,41.016
-0.238,-0.275,0.895,-3.601,1.099,42.419
-0.205,-0.314,0.901,-0.854,2.869,42.053
-0.196,-0.303,0.921,-3.052,4.333,39.551
-0.179,-0.294,0.917,-4.211,5.493,39.490
-0.166,-0.265,0.924,-1.404,7.263,43.884
-0.160,-0.263,0.908,-1.648,5.981,49.622
-0.143,-0.228,0.848,-1.770,7.874,51.941
-0.123,-0.196,0.817,2.380,6.287,52.917
-0.104,-0.208,0.768,8.057,-0.732,53.894
-0.099,-0.195,0.768,9.521,-3.662,52.185
-0.104,-0.210,0.774,10.315,-8.606,50.476
-0.113,-0.153,0.780,14.160,-17.883,52.673
-0.097,-0.248,0.797,16.785,-18.921,55.908
-0.102,-0.238,0.863,8.118,-17.700,53.162
-0.107,-0.270,0.902,-0.305,-17.517,52.246
-0.112,-0.276,0.939,0.854,-17.456,55.969
-0.114,-0.256,0.975,-2.258,-17.273,52.917
-0.118,-0.237,0.989,-6.470,-15.747,53.467
-0.122,-0.205,1.003,-7.263,-14.099,54.382
-0.125,-0.256,0.944,-2.747,-16.541,59.998
-0.138,-0.218,0.926,-6.531,-16.663,52.490
-0.150,-0.221,0.896,-7.751,-17.090,53.040
-0.166,-0.218,0.862,-11.597,-16.663,52.673
-0.172,-0.217,0.836,-10.437,-18.005,54.688
-0.177,-0.205,0.836,-8.301,-21.851,55.603
-0.170,-0.250,0.846,-8.240,-23.254,57.922
-0.159,-0.268,0.858,-11.169,-22.705,56.580
-0.146,-0.285,0.891,-11.353,-22.644,55.786
-0.124,-0.286,0.921,-10.986,-23.193,55.786
-0.102,-0.284,0.944,-8.606,-22.705,55.054
-0.086,-0.275,0.959,-6.531,-21.973,53.162
-0.074,-0.265,0.959,-4.578,-21.240,52.368
-0.064,-0.258,0.951,-2.625,-20.264,51.880
